id,celle_visit,num_cambi_cella
person_0,"{(10.0, 50.0, 20.0, 60.0), (40.0, 50.0, 50.0, 60.0), (80.0, 60.0, 90.0, 70.0), (60.0, 50.0, 70.0, 60.0), (70.0, 50.0, 80.0, 60.0), (0.0, 50.0, 10.0, 60.0), (-10.0, 50.0, 0.0, 60.0), (20.0, 50.0, 30.0, 60.0), (50.0, 50.0, 60.0, 60.0), (80.0, 50.0, 90.0, 60.0), (30.0, 50.0, 40.0, 60.0), (90.0, 60.0, 100.0, 70.0)}",54
